Assay	term	contrast	null.value	estimate	std.error	df	statistic	p.value	adj.p.value
CD244	Day*Allocation	Day7 Anakinra - Day1 Placebo	0	0.20450993208514998	0.08664285441377	1063.394958216952	2.3603785155610892	0.018436064440219394	0.023754159951821143
CD244	Day*Allocation	Day7 Anakinra - Day4 Placebo	0	0.34281237139616844	0.08676803450907958	1065.7200332712907	3.95090626791017	8.297858577156925e-5	5.55956524669514e-4
CD244	Day*Allocation	Day7 Anakinra - Day7 Placebo	0	0.2210770573743303	0.08746926717465935	1086.0652195613584	2.527482674947783	0.011629314898516156	0.0973955122750728
CD244	Day*Allocation	Day1 Placebo - Day4 Placebo	0	0.1383024393110185	0.06801619588791816	1043.1451474229532	2.0333751028787748	0.04226737950096251	0.061563357099228
CD244	Day*Allocation	Day1 Placebo - Day7 Placebo	0	0.016567125289180334	0.06889255147223666	1048.3512582684862	0.2404777430235952	0.8100069322887082	0.8100069322887082
CD244	Day*Allocation	Day4 Placebo - Day7 Placebo	0	-0.12173531402183814	0.0687392636549443	1040.6184205914094	-1.770972040563631	0.07685802885896997	0.13011730791624276
IL7	Day*Allocation	Day1 Anakinra - Day4 Anakinra	0	0.023154503016489036	0.053528654781012146	1046.5286945922398	0.43256276682489087	0.6654215643181747	0.7056956443905207
IL7	Day*Allocation	Day1 Anakinra - Day7 Anakinra	0	-0.01094342385623159	0.05381438775691096	1050.5625077110612	-0.2033549820480158	0.8388969639255713	0.8647091782002042
IL7	Day*Allocation	Day1 Anakinra - Day1 Placebo	0	0.0460060487076241	0.09033545236997646	1191.9327656028388	0.5092801054363734	0.6106501677489727	0.9663805461380576
IL7	Day*Allocation	Day1 Anakinra - Day4 Placebo	0	-0.11530435461177214	0.09048399439528906	1193.9199880040728	-1.274306637128028	0.2028027392579476	0.2953865984844019
IL7	Day*Allocation	Day1 Anakinra - Day7 Placebo	0	-0.0811320235148946	0.09135811234044242	1214.947274081118	-0.8880658918669346	0.3746810839801695	0.4183938771111893
IL7	Day*Allocation	Day4 Anakinra - Day7 Anakinra	0	-0.034097926872720626	0.05404806970346449	1044.8033059110862	-0.6308814923418984	0.5282559900351806	0.5998839208874086
IL7	Day*Allocation	Day4 Anakinra - Day1 Placebo	0	0.022851545691135063	0.09060842234678922	1197.5545518599029	0.2522011210356851	0.8009288882025225	0.8009288882025225
IL7	Day*Allocation	Day4 Anakinra - Day4 Placebo	0	-0.13845885762826118	0.09075594170216666	1199.488362288315	-1.525617552210972	0.12736875315888627	0.5034250807939222
IL7	Day*Allocation	Day4 Anakinra - Day7 Placebo	0	-0.10428652653138364	0.09162826539473026	1220.3042153859124	-1.138147994858597	0.25528208939832225	0.3227150941450489
IL7	Day*Allocation	Day7 Anakinra - Day1 Placebo	0	0.056949472563855685	0.0907535217109156	1201.1928134326315	0.6275180454733357	0.5304389769355433	0.5467601762258677
IL7	Day*Allocation	Day7 Anakinra - Day4 Placebo	0	-0.10436093075554055	0.09089851025635672	1202.9680562411509	-1.1481038628819815	0.2511539443796677	0.3004877548828167
IL7	Day*Allocation	Day7 Anakinra - Day7 Placebo	0	-0.070188599658663	0.0917728222133181	1223.85905823408	-0.7648081203770283	0.4445332543402861	0.6474723487130255
IL7	Day*Allocation	Day1 Placebo - Day4 Placebo	0	-0.16131040331939625	0.07884655016017691	1051.517869516875	-2.0458777586551835	0.0410167646389685	0.06135002348170632
IL7	Day*Allocation	Day1 Placebo - Day7 Placebo	0	-0.1271380722225187	0.0798271585870556	1058.2207653272617	-1.5926668877217787	0.11153357622711832	0.14099527560786654
IL7	Day*Allocation	Day4 Placebo - Day7 Placebo	0	0.03417233109687754	0.07969951335741061	1049.2339945497858	0.4287646142032576	0.6681825443099656	0.7220682333672208
OPG	Day*Allocation	Day1 Anakinra - Day4 Anakinra	0	0.3977439536373328	0.04530969187295481	1043.2856096792543	8.778341612928617	6.673759057857009e-18	2.12924693750676e-17
OPG	Day*Allocation	Day1 Anakinra - Day7 Anakinra	0	0.6428961098052973	0.045556963302856086	1046.9701095612634	14.11191754664193	1.5838715302997324e-41	6.63246203313013e-41
OPG	Day*Allocation	Day1 Anakinra - Day1 Placebo	0	0.0419397015297943	0.0796561982090022	1133.0795966534004	0.5265089531357343	0.5986376791502426	0.9663805461380576
OPG	Day*Allocation	Day1 Anakinra - Day4 Placebo	0	0.3379524488452314	0.07978212803772816	1135.3217191078113	4.2359417723906425	2.460213109646708e-5	9.157459908129414e-5
OPG	Day*Allocation	Day1 Anakinra - Day7 Placebo	0	0.45710182877326655	0.08050203459522379	1156.4675215781474	5.6781400752371365	1.72101199024667e-8	6.782811961560405e-8
OPG	Day*Allocation	Day4 Anakinra - Day7 Anakinra	0	0.24515215616796454	0.045746758715316686	1041.4136594660192	5.358896740500306	1.030736850653639e-7	3.291077555483435e-7
OPG	Day*Allocation	Day4 Anakinra - Day1 Placebo	0	-0.35580425210753847	0.07988322549259853	1138.881987730035	-4.454054651818047	9.255780246875974e-6	2.9530346501937633e-5
OPG	Day*Allocation	Day4 Anakinra - Day4 Placebo	0	-0.059791504792101394	0.08000834601345615	1141.0730576616731	-0.7473158460499284	0.4550268952064519	0.8468556105231189
OPG	Day*Allocation	Day4 Anakinra - Day7 Placebo	0	0.059357875135933755	0.08072687720508427	1162.047512671962	0.7352925963571811	0.4623096863233128	0.5531205175653922
OPG	Day*Allocation	Day7 Anakinra - Day1 Placebo	0	-0.600956408275503	0.08000243560030358	1142.5177013951343	-7.511726408904763	1.1732875962824846e-13	4.624133467701557e-13
OPG	Day*Allocation	Day7 Anakinra - Day4 Placebo	0	-0.3049436609600659	0.08012566163099871	1144.5688221931123	-3.805817696263371	1.4881933235024863e-4	7.669919436512814e-4
OPG	Day*Allocation	Day7 Anakinra - Day7 Placebo	0	-0.18579428103203077	0.08084562195590353	1165.6167829788624	-2.298136578544358	0.021730395575900972	0.13016374346141096
OPG	Day*Allocation	Day1 Placebo - Day4 Placebo	0	0.2960127473154371	0.06675009999856459	1047.91970172692	4.434641256294786	1.0195134941573504e-5	2.7322961643416993e-5
OPG	Day*Allocation	Day1 Placebo - Day7 Placebo	0	0.41516212724347223	0.06759347194808683	1053.9724427131246	6.14204471642358	1.1527229120502317e-9	2.758301253834483e-9
OPG	Day*Allocation	Day4 Placebo - Day7 Placebo	0	0.11914937992803515	0.06746721055513301	1045.4888498548512	1.7660338844255075	0.0776819748753688	0.13011730791624276
LAP TGF-beta-1	Day*Allocation	Day1 Anakinra - Day4 Anakinra	0	0.04643738400014042	0.05479231713314572	1048.2345226871996	0.8475163386008525	0.3969008479378875	0.44320594686397435
LAP TGF-beta-1	Day*Allocation	Day1 Anakinra - Day7 Anakinra	0	-0.2558468979219007	0.05508128364069716	1052.450320083823	-4.644897159456658	3.8326461390036974e-6	5.4635593896435685e-6
LAP TGF-beta-1	Day*Allocation	Day1 Anakinra - Day1 Placebo	0	0.0978208305054592	0.09065169704477981	1222.240489190295	1.0790843822497664	0.28076301334169523	0.9499718020653924
LAP TGF-beta-1	Day*Allocation	Day1 Anakinra - Day4 Placebo	0	-0.07986599205795805	0.09080335752049846	1224.07615059267	-0.8795488871645374	0.37927637066633624	0.4794625817857458
LAP TGF-beta-1	Day*Allocation	Day1 Anakinra - Day7 Placebo	0	-0.10315056950602343	0.09170932293949184	1244.79905132202	-1.1247555450178202	0.2609094680454311	0.3085466788146251
LAP TGF-beta-1	Day*Allocation	Day4 Anakinra - Day7 Anakinra	0	-0.3022842819220411	0.0553254638900993	1046.606976292749	-5.463745998090691	5.8252786494790124e-8	2.054177207974178e-7
LAP TGF-beta-1	Day*Allocation	Day4 Anakinra - Day1 Placebo	0	0.05138344650531878	0.09093318693742944	1227.704352869976	0.5650681366823249	0.5721306576467677	0.6497076959717533
LAP TGF-beta-1	Day*Allocation	Day4 Anakinra - Day4 Placebo	0	-0.12630337605809847	0.09108376914951585	1229.4865095171244	-1.3866726996197194	0.1657929557489492	0.5728136218247585
LAP TGF-beta-1	Day*Allocation	Day4 Anakinra - Day7 Placebo	0	-0.14958795350616386	0.09198780837595116	1249.9790295105247	-1.6261715128031182	0.10416523427856259	0.1702212365039925
LAP TGF-beta-1	Day*Allocation	Day7 Anakinra - Day1 Placebo	0	0.3536677284273599	0.09108375553279963	1231.301336233559	3.8828847839942515	1.087051670453781e-4	1.8674990236000852e-4
LAP TGF-beta-1	Day*Allocation	Day7 Anakinra - Day4 Placebo	0	0.17598090586394263	0.0912315885515875	1232.91662485823	1.9289470747780861	0.053966745462612604	0.08608980823797725
LAP TGF-beta-1	Day*Allocation	Day7 Anakinra - Day7 Placebo	0	0.15269632841587727	0.09213783302441964	1253.4848776613899	1.657259818292097	0.09771719508020316	0.32735260351868056
LAP TGF-beta-1	Day*Allocation	Day1 Placebo - Day4 Placebo	0	-0.17768682256341725	0.08070155063783362	1053.4031563669685	-2.2017770558192478	0.02789723339159226	0.04672786593091704
LAP TGF-beta-1	Day*Allocation	Day1 Placebo - Day7 Placebo	0	-0.20097140001148261	0.08169658734447578	1060.4502286842455	-2.4599730116520226	0.014053398329530918	0.018462307609383756
LAP TGF-beta-1	Day*Allocation	Day4 Placebo - Day7 Placebo	0	-0.023284577448065384	0.08157745306578143	1051.2212492595909	-0.2854290808673501	0.7753716584492231	0.8117172049390304
uPA	Day*Allocation	Day1 Anakinra - Day4 Anakinra	0	0.4992237479365656	0.05172925644520795	1045.7826304293253	9.650704112968402	3.609610591133195e-21	1.5115244350370253e-20
uPA	Day*Allocation	Day1 Anakinra - Day7 Anakinra	0	0.4863730137228301	0.05200682000854676	1049.7364512428562	9.352100621474259	5.025920112797032e-20	1.2951409521438506e-19
uPA	Day*Allocation	Day1 Anakinra - Day1 Placebo	0	-0.025245983357052734	0.08808987916016515	1178.5185260407134	-0.28659346110749506	0.7744739958558032	0.9663805461380576
uPA	Day*Allocation	Day1 Anakinra - Day4 Placebo	0	0.5030810210369494	0.0882335371961859	1180.568753653653	5.701698436030696	1.4977157591436933e-8	8.36224632188562e-8
uPA	Day*Allocation	Day1 Anakinra - Day7 Placebo	0	0.4051183798007713	0.0890733394307632	1201.6769297034803	4.548144061845466	5.9597891045963785e-6	1.535791807722913e-5
uPA	Day*Allocation	Day4 Anakinra - Day7 Anakinra	0	-0.012850734213735504	0.05223056656492581	1044.018882102194	-0.2460385758550264	0.8057007325072566	0.8185829579912124
uPA	Day*Allocation	Day4 Anakinra - Day1 Placebo	0	-0.5244697312936183	0.08835271926902499	1184.196077497924	-5.936090429731558	3.829639635181725e-9	1.973737350439812e-8
uPA	Day*Allocation	Day4 Anakinra - Day4 Placebo	0	0.003857273100383793	0.08849540290374117	1186.1931881737598	0.043587270906935725	0.9652407342460856	0.9958326352395025
uPA	Day*Allocation	Day4 Anakinra - Day7 Placebo	0	-0.0941053681357943	0.08933350852679275	1207.0987782274096	-1.0534162341510451	0.29236107980153947	0.36274430271672486
uPA	Day*Allocation	Day7 Anakinra - Day1 Placebo	0	-0.5116189970798828	0.08849204629828973	1187.843142969234	-5.781525215896954	9.453407464401094e-9	2.4360703850572053e-8
uPA	Day*Allocation	Day7 Anakinra - Day4 Placebo	0	0.016708007314119297	0.08863234952608794	1189.6856715036345	0.18850913242688533	0.8505097072856567	0.863396218002106
uPA	Day*Allocation	Day7 Anakinra - Day7 Placebo	0	-0.0812546339220588	0.08947230809315211	1210.666115467658	-0.9081539937190659	0.36397760211661523	0.6096624835453305
uPA	Day*Allocation	Day1 Placebo - Day4 Placebo	0	0.5283270043940022	0.07619868648421561	1050.6917279352792	6.933544773156213	7.155421802863598e-12	4.3583023708351006e-11
uPA	Day*Allocation	Day1 Placebo - Day7 Placebo	0	0.430364363157824	0.07714988227213329	1057.2445264079163	5.578289304963367	3.084365622786694e-8	6.666209571829306e-8
uPA	Day*Allocation	Day4 Placebo - Day7 Placebo	0	-0.0979626412361781	0.0770217563311555	1048.3685321194757	-1.271882723823995	0.2036968529341176	0.29050022708344947
IL6	Day*Allocation	Day1 Anakinra - Day4 Anakinra	0	0.5105380215268024	0.04716725510292086	1041.99774718064	10.823992628207595	5.992014396522781e-26	4.014649645670263e-25
IL6	Day*Allocation	Day1 Anakinra - Day7 Anakinra	0	0.8714152948993766	0.0474268593080109	1045.5424753874086	18.37387732634839	1.4700366424116777e-65	1.2311556880197802e-64
IL6	Day*Allocation	Day1 Anakinra - Day1 Placebo	0	-0.12125983317433585	0.08438844275105367	1109.404893022978	-1.4369246453812754	0.15102135801602679	0.8633206739357308
IL6	Day*Allocation	Day1 Anakinra - Day4 Placebo	0	0.3019846215927454	0.08451943610799456	1111.7322534101527	3.5729606762506685	3.680872680639087e-4	0.001174373664775328
