Assay	term	Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	adj.p.value
LAP TGF-beta-1	Age	0.8649686869797613	0.8649686869797613	1	566.1508047807617	1.6091686692933205	0.20513003971880733	0.264302166560771
LAP TGF-beta-1	Gender	4.261719617874962	4.261719617874962	1	569.1812882689355	7.9284091894040465	0.005035091204199284	0.01819952205517708
LAP TGF-beta-1	Day:Allocation	5.292441212710322	2.646220606355161	2	1055.4257089137634	4.922970456483974	0.007445470829128423	0.3257491045813938
LAP TGF-beta-1	Day:srf14	2.368961296838999	1.1844806484194994	2	1055.5824151629286	2.203581675859548	0.11091464342944432	0.23222753468039906
LAP TGF-beta-1	Allocation:srf14	0.2507770573485155	0.2507770573485155	1	582.3207661981787	0.466540106870074	0.4948548519389523	0.9089226009461266
LAP TGF-beta-1	Day:Allocation:srf14	1.4090636525490048	0.7045318262745024	2	1055.5102788132635	1.310695471901471	0.270070947443074	0.5483258629904836
uPA	Day	54.674569984046705	27.337284992023353	2	1057.5582603381283	56.87425542017584	3.467359814431646e-24	1.0100569894213925e-23
uPA	Allocation	1.745061581474356e-5	1.745061581474356e-5	1	587.3093264366393	3.6305389557766266e-5	0.995194505177996	0.995194505177996
uPA	srf14	5.197408267918451	5.197408267918451	1	585.1004771836002	10.813024242852915	0.0010683572630245154	0.002385997887421418
uPA	DEXcorrected	6.553410544390146	6.553410544390146	1	572.186424185495	13.63413906259065	2.4338053664247418e-4	9.059164419469872e-4
uPA	cbmi	4.458476903930654	4.458476903930654	1	568.7731161728145	9.275703651371956	0.0024296802961647863	0.02325551140614867
uPA	Age	3.452736368263695	3.452736368263695	1	571.3389249883045	7.1832960063319495	0.007570855991456286	0.01537113186144155
uPA	Gender	1.0964045687032464	1.0964045687032464	1	574.3073035155375	2.28103096201657	0.13151477002411208	0.21376083764245668
uPA	Day:Allocation	0.08844711726235481	0.044223558631177405	2	1057.41602080713	0.0920055510235417	0.9121073873357681	0.9345413771101453
uPA	Day:srf14	0.45609289187756885	0.22804644593878443	2	1057.5643537924013	0.47444257239774207	0.6223641819385375	0.7581527307251276
uPA	Allocation:srf14	0.021106470113776508	0.021106470113776508	1	586.9965077690699	0.04391126524157383	0.8340914956149779	0.9089226009461266
uPA	Day:Allocation:srf14	0.6420802680115401	0.32104013400577003	2	1057.4963938871022	0.6679126543436683	0.5129939860723504	0.6739332758205387
IL6	Day	63.66505274892991	31.832526374464955	2	1052.10147185673	82.5090989464892	5.173640207709845e-34	2.475956385118283e-33
IL6	Allocation	1.8147321419284408	1.8147321419284408	1	583.0688830897446	4.703739568087132	0.03050056503499894	0.40870757146898584
IL6	srf14	37.08192067285492	37.08192067285492	1	580.9325770704747	96.11539548983963	4.2172557934474845e-21	2.8255613816098146e-19
IL6	DEXcorrected	0.7033849661253104	0.7033849661253104	1	568.2721458130648	1.8231559469957925	0.17747558018482038	0.23387268849631238
IL6	cbmi	0.001213495880812043	0.001213495880812043	1	564.9548917489215	0.003145350467105702	0.9552951770317422	0.9815907655365975
IL6	Age	9.477299308298209	9.477299308298209	1	567.4907002767417	24.56491882470054	9.499389476353377e-7	4.8958391916590486e-6
IL6	Gender	2.453273609862329	2.453273609862329	1	570.4048490218366	6.358822816567725	0.011951130217631499	0.0333635718575546
IL6	Day:Allocation	1.1663954458858077	0.5831977229429038	2	1051.962891357385	1.5116336687075795	0.221028051176769	0.5681713834573705
IL6	Day:srf14	10.814449463908415	5.407224731954208	2	1052.107271295213	14.015389013942572	9.837070331097534e-7	2.1969457072784494e-5
IL6	Allocation:srf14	0.06316178674499524	0.06316178674499524	1	582.7650484325577	0.16371374520749005	0.685908587948606	0.9089226009461266
IL6	Day:Allocation:srf14	1.912277376817549	0.9561386884087745	2	1052.0413133455409	2.4782871683024554	0.08437641537660429	0.3140677683462493
MCP-1	Day	0.9231061030592284	0.4615530515296142	2	1062.8201151512308	0.8534196158596739	0.4262475182325258	0.44622787064967545
MCP-1	Allocation	4.128349540293854	4.128349540293854	1	585.3386365983565	7.633390066723425	0.005909884110587478	0.2512659558504754
MCP-1	srf14	28.2500761125662	28.2500761125662	1	582.8031813713843	52.23488182797965	1.5511893634987675e-12	2.5982421838604357e-11
MCP-1	DEXcorrected	8.761397660477687	8.761397660477687	1	568.9757387473438	16.19997658128139	6.470740137771323e-5	2.8902639282045244e-4
MCP-1	cbmi	2.3872164107188247	2.3872164107188247	1	565.1537417227789	4.4140046424952555	0.036087378794795816	0.11513592282149142
MCP-1	Age	6.972888041965754	6.972888041965754	1	567.7801080009759	12.892991205421836	3.583803284282166e-4	0.0010004784168621045
MCP-1	Gender	4.639013375033861	4.639013375033861	1	570.9354065623777	8.577616374474925	0.003539040161894198	0.015201528094102941
MCP-1	Day:Allocation	1.5596921716336918	0.7798460858168459	2	1062.6578195415166	1.4419489694236822	0.23692873414169885	0.5681713834573705
MCP-1	Day:srf14	4.909175827248007	2.4545879136240036	2	1062.8280022786607	4.538575722544842	0.01089660103288594	0.04055957051129767
MCP-1	Allocation:srf14	1.391934456339551	1.391934456339551	1	584.9856983882269	2.5737110069890314	0.10919228866460402	0.9089226009461266
MCP-1	Day:Allocation:srf14	7.893697991916685	3.9468489959583426	2	1062.7490453575688	7.29779240506395	7.115012789769496e-4	0.02383529284572781
CXCL11	Day	122.5443692520042	61.2721846260021	2	1043.0753691158948	148.86380967946792	1.338725386179107e-57	9.966066763777796e-57
CXCL11	Allocation	0.4178091274839383	0.4178091274839383	1	577.5378900242836	1.0150879851233363	0.31410891587570117	0.6938469235049304
CXCL11	srf14	2.366225882979175	2.366225882979175	1	575.583486004468	5.748863071432911	0.016816920174582348	0.03219239004848621
CXCL11	DEXcorrected	2.618987837160691	2.618987837160691	1	563.5817226702023	6.362960767984109	0.01192689951699413	0.026636742254620222
CXCL11	cbmi	7.076726471802416e-4	7.076726471802416e-4	1	560.5062903972223	0.001719325774137628	0.9669401570957528	0.9815907655365975
CXCL11	Age	0.805134128529521	0.805134128529521	1	562.9596064960703	1.956113274032012	0.16248025044582046	0.2316207825504249
CXCL11	Gender	0.6622278450795267	0.6622278450795267	1	565.7327828923817	1.6089153748327043	0.20516603216110618	0.2988287859737851
CXCL11	Day:Allocation	0.6827641354812745	0.34138206774063723	2	1042.9475513477553	0.8294046551517795	0.4365965359021945	0.7312991976361758
CXCL11	Day:srf14	0.3741910612927987	0.18709553064639936	2	1043.0804191909149	0.4545578656290507	0.6348542134536179	0.7595577196677215
CXCL11	Allocation:srf14	0.4428572586613425	0.4428572586613425	1	577.2564440654116	1.0759436614009057	0.300041063140583	0.9089226009461266
CXCL11	Day:Allocation:srf14	0.3427210895112104	0.1713605447556052	2	1043.0202229000122	0.4163289374579102	0.6595728534701109	0.7880846093337124
AXIN1	Day	34.70493100508855	17.352465502544273	2	1063.436986649724	29.69333696137533	2.828477963153294e-13	5.92212573535221e-13
AXIN1	Allocation	0.03855078137259545	0.03855078137259545	1	584.7749145069994	0.06596764830063763	0.7973913331697011	0.9055121919045759
AXIN1	srf14	2.7789927346427987	2.7789927346427987	1	582.1883409856612	4.755380016220953	0.029606423213226738	0.05220079882332083
AXIN1	DEXcorrected	0.13382247498678132	0.13382247498678132	1	568.2392492764926	0.22899546131960855	0.6324537459048241	0.6834580802519873
AXIN1	cbmi	0.0026938877342414943	0.0026938877342414943	1	564.3551967031857	0.004609749330273564	0.9458931589560131	0.9815907655365975
AXIN1	Age	0.35311899858979917	0.35311899858979917	1	566.9840443387382	0.6042531195957682	0.4372840608564156	0.5168918408146367
AXIN1	Gender	0.614924435965791	0.614924435965791	1	570.1634652365408	1.052251536257985	0.30542410177861357	0.39352720806090596
AXIN1	Day:Allocation	0.5391187957404149	0.26955939787020744	2	1063.2716805801094	0.4612669035931476	0.6306104798479268	0.7397599362500931
AXIN1	Day:srf14	0.09192991507350616	0.04596495753675308	2	1063.4451900768681	0.07865470024153044	0.924364427219323	0.9383699488438582
AXIN1	Allocation:srf14	0.036019094522623515	0.036019094522623515	1	584.415621037883	0.06163545523528463	0.8040166732963664	0.9089226009461266
AXIN1	Day:Allocation:srf14	0.6006342437419021	0.30031712187095105	2	1063.3645500196624	0.5138991628409848	0.5983071863732815	0.7338465254092316
TRAIL	Day	12.594837725882176	6.297418862941088	2	1043.6436580700708	12.725110609200009	3.4662717749103394e-6	4.838337685812349e-6
TRAIL	Allocation	0.19770434399917308	0.19770434399917308	1	570.5477577771642	0.3994985406026883	0.5276015275439243	0.8542217242352288
TRAIL	srf14	13.677364759828441	13.677364759828441	1	568.26312066535	27.63766921006528	2.0739066314019272e-7	1.0688595715686857e-6
TRAIL	DEXcorrected	7.557872486658288	7.557872486658288	1	555.1987298207235	15.272092496327877	1.0457344308946967e-4	4.379012929371543e-4
TRAIL	cbmi	0.5081944782940683	0.5081944782940683	1	551.6993723456989	1.0269018288322183	0.3113316602759481	0.49007710824686823
TRAIL	Age	9.732123953594964	9.732123953594964	1	554.2591379640018	19.66557354168159	1.1127644794655447e-5	4.3856011837759703e-05
TRAIL	Gender	1.4918686409021553	1.4918686409021553	1	557.2540700625245	3.01459913705194	0.08307053638302254	0.15042502534223
TRAIL	Day:Allocation	0.6381868311748239	0.31909341558741194	2	1043.4927264998014	0.6447878244072945	0.5249828258906436	0.7397599362500931
TRAIL	Day:srf14	3.7185141703643847	1.8592570851821923	2	1043.6503766950361	3.7569760841400663	0.02367072724703706	0.07552089169292776
TRAIL	Allocation:srf14	0.004404933271831943	0.004404933271831943	1	570.2261731420754	0.008900990124710899	0.924868199220099	0.953325682273025
TRAIL	Day:Allocation:srf14	0.8258510708900495	0.41292553544502475	2	1043.5778374727456	0.8343931420574198	0.43442728003128284	0.6192899523850202
CXCL9	Day	5.247269843344944	2.623634921672472	2	1054.1687939288367	6.132688496745082	0.0022489640967039786	0.0026907249014136887
CXCL9	Allocation	0.013117449178251174	0.013117449178251174	1	589.2434399046847	0.030661746806914084	0.8610573130783883	0.9293031870770626
CXCL9	srf14	13.66247441036971	13.66247441036971	1	587.280850418952	31.935731210703942	2.4871990746000197e-8	1.5149303454381938e-7
CXCL9	DEXcorrected	1.8030611835472825	1.8030611835472825	1	575.2050693161826	4.214615565575398	0.04052892281465834	0.07542882857172525
CXCL9	cbmi	0.12205666876094579	0.12205666876094579	1	572.1128974331294	0.28530475878256445	0.5934526666157223	0.7697334291995993
CXCL9	Age	15.563087658732933	15.563087658732933	1	574.5844428239269	36.3783725662963	2.9107768406448333e-9	3.9004409664640765e-8
CXCL9	Gender	1.6423355197384588	1.6423355197384588	1	577.3758683377409	3.8389228876689176	0.0505564631140919	0.10264494026194415
CXCL9	Day:Allocation	1.800111227520689	0.9000556137603445	2	1054.042829192212	2.1038600543631474	0.12249661147380471	0.5395010332001493
CXCL9	Day:srf14	0.3224676398769878	0.1612338199384939	2	1054.1737580044166	0.37688048160021714	0.6860904516408888	0.792552763102406
CXCL9	Allocation:srf14	0.03719202844540082	0.03719202844540082	1	588.9606445285006	0.08693554241621705	0.76821363959242706	0.9089226009461266
CXCL9	Day:Allocation:srf14	3.1649366784837896	1.5824683392418948	2	1054.1144654169861	3.6989846797532384	0.025070460078491195	0.20996510315736377
CST5	Day	15.901927684813618	7.950963842406809	2	1028.4238181311687	28.360400318612335	1.025403756621442e-12	2.0818803543526246e-12
CST5	Allocation	0.031133729450507346	0.031133729450507346	1	578.6300372618929	0.11105132008253221	0.73907109698058715	0.8584934985025493
CST5	srf14	3.4602818099730936	3.4602818099730936	1	577.4394825357841	12.342525924044862	4.774044955156738e-4	0.001111664629495202
CST5	DEXcorrected	0.31175104543993853	0.31175104543993853	1	568.9421361146789	1.11198901462319	0.2920975905344906	0.3624173808483494
CST5	cbmi	0.2537685172266235	0.2537685172266235	1	566.946781127899	0.9051703516021954	0.3418045343742342	0.5204750864334929
CST5	Age	6.0152362869382205	6.0152362869382205	1	568.8181366380688	21.455827556243936	4.491798187060313e-6	2.149646275236007e-5
CST5	Gender	3.0769601039791836	3.0769601039791836	1	570.8175641796628	10.97525055362764	9.818048808637662e-4	0.006578092701787234
CST5	Day:Allocation	0.7860526427888825	0.39302632139444127	2	1028.3488712733376	1.4018908941640793	0.24660109673016675	0.5697335683076267
CST5	Day:srf14	1.7868914216955205	0.8934457108477603	2	1028.4264388132713	3.186843573284257	0.041710226841383514	0.11644104993219564
CST5	Allocation:srf14	0.2887422656271055	0.2887422656271055	1	578.4452613104321	1.0299186871423367	0.3106020579595689	0.9089226009461266
CST5	Day:Allocation:srf14	0.8292018126265074	0.4146009063132537	2	1028.3930683482806	1.4788455725065985	0.22838487207224806	0.5100595476280206
OSM	Day	18.325712575496794	9.162856287748397	2	1049.3427487867814	19.09537490503422	7.150417485509465e-9	1.1141348175096145e-8
OSM	Allocation	1.4847180744814412	1.4847180744814412	1	581.3529948501342	3.0941496155966055	0.079100229171672	0.5735974986274311
OSM	srf14	1.9714200967586557	1.9714200967586557	1	579.2714439451496	4.108435695238426	0.04312731309611166	0.07047634091315808
OSM	DEXcorrected	4.360683388734058	4.360683388734058	1	566.8025324877045	9.087655806778315	0.002688542037845714	0.006726704363209736
OSM	cbmi	0.06567743910824948	0.06567743910824948	1	563.5574798473282	0.13687165695826503	0.7115500195107212	0.8667972964948786
OSM	Age	0.9059728724955786	0.9059728724955786	1	566.0706444352364	1.8880457262246297	0.16996631672988036	0.23724465043545798
OSM	Gender	3.7375689258673113	3.7375689258673113	1	568.9439965476748	7.789086462948366	0.005432693150799129	0.01819952205517708
OSM	Day:Allocation	1.8488156184312563	0.9244078092156282	2	1049.2073346840439	1.926464098942165	0.14617722443720865	0.5395010332001493
OSM	Day:srf14	2.0542179071503055	1.0271089535751527	2	1049.3483149315907	2.140493086534534	0.11811002406109859	0.23979913976041228
OSM	Allocation:srf14	0.016856247133934778	0.016856247133934778	1	581.0558960665403	0.03512838665218096	0.8513923149287652	0.9089226009461266
OSM	Day:Allocation:srf14	0.05572116512789244	0.02786058256394622	2	1049.2840636129001	0.05806140055285575	0.9435950399284727	0.9760675161336414
CXCL1	Day	7.361438581368728	3.680719290684364	2	1050.1726434703928	7.577121576891313	5.405237173386287e-4	6.833035672016627e-4
CXCL1	Allocation	3.497206236711027	3.497206236711027	1	581.8248931347595	7.199341960710898	0.0075004762940440416	0.2512659558504754
CXCL1	srf14	0.549769414360639	0.549769414360639	1	579.7249612799473	1.131754247711829	0.2878443778997042	0.3650527283250929
CXCL1	DEXcorrected	7.334665542431845	7.334665542431845	1	567.1915430694839	15.09912822787099	1.140533021401579e-4	4.4950419078768116e-4
CXCL1	cbmi	0.5367968325475303	0.5367968325475303	1	563.9222695295102	1.1050489160086288	0.29361099542440516	0.47980333398622305
CXCL1	Age	1.3747495499091715	1.3747495499091715	1	566.4431038819577	2.830056751081829	0.09306620662921283	0.13856524098127243
CXCL1	Gender	1.4700143615100487	1.4700143615100487	1	569.3301798051031	3.026168707059129	0.08247169813848143	0.15042502534223
CXCL1	Day:Allocation	0.7101183593328254	0.3550591796664127	2	1050.0361372541472	0.7309241370654721	0.4817086459435722	0.7397599362500931
CXCL1	Day:srf14	1.6880477340984452	0.8440238670492226	2	1050.1782883307765	1.7375058920184112	0.17646415031145868	0.33780280202479235
CXCL1	Allocation:srf14	1.3146131258507352	1.3146131258507352	1	581.5255360609216	2.706260025413694	0.10049546705911225	0.9089226009461266
