Assay	term	Sum Sq	Mean Sq	NumDF	DenDF	F value	Pr(>F)	adj.p.value
CD244	Gender	3.487927059553174	3.487927059553174	1	576.9627055833646	9.171025553229825	0.002568662944921565	0.008605020865487242
CD244	Day:Allocation	1.4016927682197513	0.7008463841098757	2	1040.955475817055	1.8427793895391253	0.15889290780482437	0.5069440391868206
IL7	Day	1.42962863435948	0.71481431717974	2	1055.586718374579	1.3914805368176946	0.24916262166319722	0.2608421195536596
IL7	Allocation	0.2901658185475004	0.2901658185475004	1	583.5480307843332	0.5648461135356585	0.4526172285926099	0.7355507941247581
IL7	DEXcorrected	0.056744668007920815	0.056744668007920815	1	581.2522983456065	0.11046099553899849	0.7397397296838255	0.789802346167735
IL7	cbmi	0.378212289075728	0.378212289075728	1	575.8211897542703	0.7362402044639116	0.3912249456471478	0.5863944582212707
IL7	Age	10.079017936270148	10.079017936270148	1	578.1649941742527	19.620140435757154	1.130041051253376e-5	4.2659802349865915e-5
IL7	Gender	0.8670659114926949	0.8670659114926949	1	581.4897370702605	1.687858386413381	0.1943983971752527	0.2771211193774879
IL7	Day:Allocation	1.9673249479408552	0.9836624739704276	2	1055.5014346616733	1.91482900444427	0.14787859981511256	0.5069440391868206
OPG	Day	64.20964062166325	32.10482031083163	2	1045.5997741827728	87.39484439623433	7.996347827245964e-36	2.8197647601341033e-35
OPG	Allocation	0.40041533952060543	0.40041533952060543	1	577.614953683901	1.0899994440854162	0.29690806644101764	0.7355507941247581
OPG	DEXcorrected	1.6018719711449672	1.6018719711449672	1	575.3630579220303	4.360571101333076	0.037219074169898524	0.06739670187522165
OPG	cbmi	0.2512314187086521	0.2512314187086521	1	570.3919157815579	0.683895145118758	0.40859447982452923	0.5863944582212707
OPG	Age	70.8924429498217	70.8924429498217	1	572.6643094094666	192.98142648000695	5.074711670408252e-38	3.400056819173529e-36
OPG	Gender	2.8308240345450817	2.8308240345450817	1	575.7673448466275	7.705990054357018	0.005682772548244949	0.016198068632321694
OPG	Day:Allocation	2.8749943958531916	1.4374971979265958	2	1045.5195350382792	3.913114688588751	0.020271454367450908	0.2716374885238422
LAP TGF-beta-1	Day	12.225106215067294	6.112553107533647	2	1048.7849596798771	11.344662280170617	1.3354072158191272e-5	1.6881562916958777e-5
LAP TGF-beta-1	Allocation	0.18045936412014832	0.18045936412014832	1	574.1734352282178	0.3349256039533154	0.562999949234311	0.8010559169041083
LAP TGF-beta-1	DEXcorrected	2.0786191192088355	2.0786191192088355	1	571.8880621955357	3.857836733960866	0.049998036631722254	0.08815443300856292
LAP TGF-beta-1	cbmi	4.156028264495059e-5	4.156028264495059e-5	1	566.2703054502432	7.713427803094227e-5	0.9929956725109066	0.9929956725109066
LAP TGF-beta-1	Age	0.8836493432384644	0.8836493432384644	1	568.618632730113	1.6400190226207805	0.2008449685562689	0.2638551547700003
LAP TGF-beta-1	Gender	4.131709353078897	4.131709353078897	1	572.0223546772728	7.668292843579893	0.005802293241428667	0.016198068632321694
LAP TGF-beta-1	Day:Allocation	4.8903769722457975	2.4451884861228987	2	1048.696377051873	4.538175308814402	0.010903742602372197	0.18263768858973428
uPA	Day	71.62578402594673	35.812892012973364	2	1050.4290698871418	74.68240225316967	4.722380092315059e-31	1.265597864740436e-30
uPA	Allocation	0.11230423024575847	0.11230423024575847	1	579.2227314929373	0.23419358858000186	0.6286145397191261	0.8258269443368911
uPA	DEXcorrected	4.253629598181819	4.253629598181819	1	576.9393415919217	8.87030504468406	0.003020256681200189	0.0069778344013935395
uPA	cbmi	4.87040580440556	4.87040580440556	1	571.6253583232333	10.156499097839529	0.0015164371102906052	0.016933547731578423
uPA	Age	3.717609358856824	3.717609358856824	1	573.9499227384446	7.752515419802381	0.005540695924211938	0.011600832091318744
uPA	Gender	1.5653698996110252	1.5653698996110252	1	577.2177014802287	3.26434359100083	0.07132197552505126	0.11655054537020572
uPA	Day:Allocation	0.4130238535130927	0.20651192675654634	2	1050.3446580254283	0.4306495766530816	0.6502014094451731	0.8610813334248785
IL6	Day	123.32365592187256	61.66182796093628	2	1041.6161275863756	155.0111829267437	1.172411680940183e-59	7.855158262299226e-59
IL6	Allocation	4.750427275640056	4.750427275640056	1	575.2449666831424	11.942061657188216	5.892795948007403e-4	0.0394817328516496
IL6	DEXcorrected	0.24946335379763804	0.24946335379763804	1	573.0191087183879	0.6271239573621211	0.42873992832794994	0.5319550962587527
IL6	cbmi	0.053558016709432686	0.053558016709432686	1	568.2321749152162	0.13463907574389408	0.7138063595704305	0.8856486313188674
IL6	Age	9.449650155681487	9.449650155681487	1	570.468712947527	23.755400988177797	1.419706834028971e-6	7.316950606149313e-6
IL6	Gender	3.9138796465189793	3.9138796465189793	1	573.4796802887422	9.83907117097085	0.0017960280453611414	0.007301223411082347
IL6	Day:Allocation	4.151911452808227	2.0759557264041133	2	1041.538104412541	5.218728725611443	0.005556687246463083	0.12409934850434218
MCP-1	Day	0.9015097462527671	0.45075487312638357	2	1053.1277715085848	0.8201121420217183	0.44066331608930465	0.44734003299974867
MCP-1	Allocation	4.643251323654738	4.643251323654738	1	576.6772056680376	8.448021343786948	0.003794809992491442	0.11222577882515547
MCP-1	DEXcorrected	3.4343125432889634	3.4343125432889634	1	574.3890627431724	6.248454723769709	0.012708016169524486	0.02667938093780834
MCP-1	cbmi	2.8984531634164523	2.8984531634164523	1	568.5747570820319	5.273501794694094	0.02201516974634618	0.0737508186502597
MCP-1	Age	7.540513284335228	7.540513284335228	1	570.9397855837207	13.719355841163553	2.328773659024397e-4	6.783818919766722e-4
MCP-1	Gender	6.656467645895455	6.656467645895455	1	574.432191375311	12.110906092950806	5.393079987026623e-4	0.003304689589206034
MCP-1	Day:Allocation	0.1029590521431826	0.0514795260715913	2	1053.0373940288544	0.09366284629162111	0.9105973043389238	0.9532815529798109
CXCL11	Day	170.94410884523236	85.47205442261618	2	1036.626122293067	207.77213721940336	1.3223189503007254e-76	1.1074421208768576e-75
CXCL11	Allocation	0.2902612691079642	0.2902612691079642	1	569.7652819867767	0.7055897350540384	0.4012641434833474	0.7355507941247581
CXCL11	DEXcorrected	1.855958754979708	1.855958754979708	1	567.5430869709324	4.511609317432781	0.034097328417564805	0.0634589167771345
CXCL11	cbmi	3.255804064105497e-4	3.255804064105497e-4	1	562.734796139922	7.914462491120649e-4	0.9775663236817147	0.9929956725109066
CXCL11	Age	0.7137966547945622	0.7137966547945622	1	564.9696718112156	1.7351525888616566	0.18828817557343197	0.2536882843175083
CXCL11	Gender	0.9280898833148482	0.9280898833148482	1	567.9886434374857	2.2560732848958986	0.1336468769643684	0.20350774446847003
CXCL11	Day:Allocation	0.30646186856226615	0.15323093428113307	2	1036.547159584145	0.3724857079753632	0.6891116887350086	0.8610813334248785
AXIN1	Day	46.661410749452585	23.330705374726293	2	1054.1604427408245	40.01574488782994	1.776133831049922e-17	3.3055824077873544e-17
AXIN1	Allocation	0.2797032933949282	0.2797032933949282	1	574.1291601554132	0.4797341294662251	0.48882282200938754	0.7443438426052037
AXIN1	DEXcorrected	0.5843801882265434	0.5843801882265434	1	571.8622199638617	1.0023018230262033	0.31717760306716075	0.40867114241345714
AXIN1	cbmi	0.01783493933578686	0.01783493933578686	1	565.728354928532	0.03058966161065513	0.8612215684065254	0.9575526788477003
AXIN1	Age	0.41773703927645756	0.41773703927645756	1	568.0981421896388	0.7164832149478133	0.3976563156491184	0.4757673776516238
AXIN1	Gender	0.40659083958999526	0.40659083958999526	1	571.7248196718529	0.697365769677365	0.4040190725602608	0.501282923361805
AXIN1	Day:Allocation	0.31076222663093606	0.15538111331546803	2	1054.0666648831327	0.26650248635663926	0.7661057005185432	0.9005102093814457
TRAIL	Day	27.206794318888683	13.603397159444341	2	1034.583269299135	27.346761006619637	2.671394277933441e-12	4.4745854155385135e-12
TRAIL	Allocation	0.015026160287080047	0.015026160287080047	1	561.6331325264155	0.03020692621127015	0.8620841699329362	0.946879334188635
TRAIL	DEXcorrected	12.703527955994531	12.703527955994531	1	559.3740437874055	25.537763757217537	5.88444879950436e-7	3.2854839130566006e-6
TRAIL	cbmi	0.2960596687588973	0.2960596687588973	1	553.9920752875175	0.5951655244901521	0.44075749440120227	0.6131718921570597
TRAIL	Age	10.034903082659634	10.034903082659634	1	556.3004069396761	20.173056267460545	8.606598713926129e-6	3.652433484682622e-5
TRAIL	Gender	2.316596266143051	2.316596266143051	1	559.5888393563654	4.6570282185034095	0.031351394918108094	0.061780689985683604
TRAIL	Day:Allocation	2.5252687663324114	1.2626343831662057	2	1034.4958477557504	2.538260135352634	0.07949568715734408	0.3328881899713783
CXCL9	Day	6.62430537980691	3.312152689903455	2	1045.8579497909564	7.694383704145556	4.8163436988611733e-4	5.661316277608748e-4
CXCL9	Allocation	0.1341002187394899	0.1341002187394899	1	580.6498412892572	0.3115250516489812	0.5769609963114939	0.8010559169041083
CXCL9	DEXcorrected	0.24693552476711525	0.24693552476711525	1	578.4312775987686	0.573650086704821	0.4491205235916308	0.547110456011623
CXCL9	cbmi	0.029989698996489976	0.029989698996489976	1	573.7349061681404	0.06966836159281925	0.7919150362905176	0.9265421608935452
CXCL9	Age	15.871770519785503	15.871770519785503	1	575.9586278240075	36.87133531483875	2.2917969312588213e-9	3.0710078878868204e-8
CXCL9	Gender	2.510701625820383	2.510701625820383	1	578.9265533342161	5.832551661815813	0.01604112174465103	0.03700550927627956
CXCL9	Day:Allocation	0.5769212265981453	0.28846061329907263	2	1045.781807353319	0.670116039342653	0.511868763075258	0.8165525506200544
CST5	Day	26.925101701926494	13.462550850963247	2	1025.2974726206771	47.71844825002448	1.5299916343647632e-20	3.306756112981907e-20
CST5	Allocation	0.09056623470561986	0.09056623470561986	1	574.1757308442765	0.3210149571089996	0.5712197281901726	0.8010559169041083
CST5	DEXcorrected	0.01224514184477488	0.01224514184477488	1	572.418327840945	0.043403302531800005	0.8350418297162732	0.8741844154842234
CST5	cbmi	0.162331504334836	0.162331504334836	1	569.3707465287688	0.5753892835544057	0.44843914501038695	0.6131718921570597
CST5	Age	5.681087850640627	5.681087850640627	1	571.0798721017652	20.136800195279548	8.72222921715253e-6	3.652433484682622e-5
CST5	Gender	2.549283617238767	2.549283617238767	1	573.1345318135008	9.036018486432637	0.0027629953633075224	0.008815270921028762
CST5	Day:Allocation	0.6086045450015678	0.3043022725007839	2	1025.2463748480832	1.0786092772050355	0.34045370761057336	0.6517256688545262
OSM	Day	16.941184633229607	8.470592316614804	2	1042.9010739239718	17.630026764557975	2.9509708904199926e-8	4.206703184215734e-8
OSM	Allocation	2.1207796995892396	2.1207796995892396	1	573.387846507221	4.41402460039912	0.036080600163320445	0.26939910755819285
OSM	DEXcorrected	5.93445675981992	5.93445675981992	1	571.1283138873532	12.351513046321356	4.7555093045388965e-4	0.0016769427547584528
OSM	cbmi	0.040237592769895386	0.040237592769895386	1	566.025562608166	0.08374737101715946	0.7723878572116928	0.9265421608935452
OSM	Age	0.8297801279658638	0.8297801279658638	1	568.3140869270843	1.7270393046826373	0.1893196151623196	0.2536882843175083
OSM	Gender	4.254347444790956	4.254347444790956	1	571.478574437319	8.854665236370174	0.0030470271894316855	0.009279582804178314
OSM	Day:Allocation	2.633688356449965	1.3168441782249825	2	1042.8186039118498	2.740776233714062	0.06498505468500788	0.3328881899713783
CXCL1	Day	14.587721670485035	7.293860835242517	2	1043.704168884514	15.003362843387306	3.767309697114723e-7	5.048194994133729e-7
CXCL1	Allocation	2.4467311160726317	2.4467311160726317	1	573.8331924694626	5.032889376949994	0.025251062844267785	0.2578904242060473
CXCL1	DEXcorrected	7.300803998086992	7.300803998086992	1	571.5696748743626	15.017644825699477	1.1885224259797772e-4	4.684176620037946e-4
CXCL1	cbmi	0.5331788947519226	0.5331788947519226	1	566.427651460054	1.0967410263364763	0.2954290907150024	0.494843726947629
CXCL1	Age	1.3031729047835128	1.3031729047835128	1	568.7224769331699	2.6806072092391333	0.10213015156132686	0.15551636715020226
CXCL1	Gender	1.7020259337537678	1.7020259337537678	1	571.9059819058177	3.5010419350993556	0.06184059795720641	0.11241858295011693
CXCL1	Day:Allocation	1.4704383449517258	0.7352191724758629	2	1043.621247341468	1.5123348612262846	0.2208773898980968	0.6241790681439021
CCL4	Day	110.5294138355566	55.2647069177783	2	1032.1106416934065	139.155052244411	3.1121457828950497e-54	1.8955797041269848e-53
CCL4	Allocation	0.001883615356973333	0.001883615356973333	1	568.487467212764	0.00474289303294357	0.945118377320938	0.9711668994838137
CCL4	DEXcorrected	0.7670715738333396	0.7670715738333396	1	566.3223841818699	1.9314656837100272	0.1651442468186047	0.2328784769093078
CCL4	cbmi	2.8525620805651175	2.8525620805651175	1	561.8629803805917	7.18267493831165	0.0075770481662291184	0.04230518559477924
CCL4	Age	0.00947527929821232	0.00947527929821232	1	564.0233256628615	0.023858499561660716	0.8773007506645055	0.8905931862806343
CCL4	Gender	2.5835222850585504	2.5835222850585504	1	566.8649723357585	6.505239937068599	0.011017457489125958	0.026499746589706552
CCL4	Day:Allocation	0.5871086608457389	0.29355433042286944	2	1032.0365207236084	0.7391619437581138	0.47776655304854376	0.8165525506200544
CD6	Day	20.002137820295907	10.001068910147954	2	1042.2372019343588	24.08302596994593	5.961521668231236e-11	9.741998823694947e-11
CD6	Allocation	0.3481138084846203	0.3481138084846203	1	577.5772091091814	0.8382737850876251	0.3602730282405675	0.7355507941247581
CD6	DEXcorrected	3.7997477740920607	3.7997477740920607	1	575.3745907432152	9.149964383292062	0.00259823220739422	0.006695444534438952
CD6	cbmi	1.3843581619477991	1.3843581619477991	1	570.7565877698185	3.3335970250206226	0.06840061096726441	0.1616320660131606
CD6	Age	2.066845120785485	2.066845120785485	1	572.9608540367067	4.977056469356583	0.02607189299370202	0.045968863962579876
CD6	Gender	14.423492191064176	14.423492191064176	1	575.8876757863433	34.73242111773151	6.442591796347753e-9	2.1582682517764972e-7
CD6	Day:Allocation	0.4750713047021086	0.2375356523510543	2	1042.1618125797477	0.57199658714019	0.5645745315401447	0.8596930366634021
SCF	Day	56.680807073365756	28.340403536682878	2	1031.0568534475321	83.76195478906565	1.9603507021940954e-34	5.9701589566820175e-34
SCF	Allocation	0.1859145616599714	0.1859145616599714	1	573.1123024572679	0.5494828995019378	0.4588326815696593	0.7355507941247581
SCF	DEXcorrected	8.237402479517288	8.237402479517288	1	571.08525872882	24.346192995296484	1.0573714403445008e-6	5.449529731006274e-6
SCF	cbmi	0.7081079805232745	0.7081079805232745	1	567.2351500457058	2.0928604129999404	0.14854111127439282	0.31100795173075996
SCF	Age	2.313228590935773	2.313228590935773	1	569.2328609216186	6.83690154234886	0.009165921487083428	0.018609598170745142
SCF	Gender	4.037968969111495	4.037968969111495	1	571.749878314471	11.934486881690862	5.918847025443644e-4	0.003304689589206034
SCF	Day:Allocation	0.02712827751440141	0.013564138757200705	2	1030.9925568266258	0.04008971770153705	0.9607047407358369	0.9775807841689744
IL18	Day	82.49260504672968	41.24630252336484	2	1022.25584307865	246.10165093822107	5.642951067730281e-88	5.401110307684697e-87
IL18	Allocation	0.09458856930938239	0.09458856930938239	1	579.9540109513034	0.5643755110833707	0.4528073608912362	0.7355507941247581
IL18	DEXcorrected	0.3717273178358287	0.3717273178358287	1	578.7154769529567	2.217961393422161	0.1369578269005773	0.20391498671863734
IL18	cbmi	1.5375835778298823	1.5375835778298823	1	576.7852922718781	9.174200687324083	0.0025643151126662593	0.02147613906857992
IL18	Age	0.07814987121366457	0.07814987121366457	1	577.9722350882578	0.46629179222543343	0.4949716900113985	0.5620864954366729
IL18	Gender	1.5636837482394506	1.5636837482394506	1	579.3252447829003	9.32993088941735	0.0023580100649426834	0.008427076383666557
IL18	Day:Allocation	0.03651537357850491	0.018257686789252454	2	1022.2240057743439	0.10893696128526145	0.8967973576247932	0.9532815529798109
SLAMF1	Day	5.971874697955059	2.9859373489775294	2	1038.4715139583907	5.819867511551235	0.003065657752934602	0.003423317824110306
SLAMF1	Allocation	5.4648268705051024e-5	5.4648268705051024e-5	1	565.6719893934937	1.0651452004107069e-4	0.9917691477054547	0.9917691477054547
SLAMF1	DEXcorrected	8.013334753600796	8.013334753600796	1	563.4059822219791	15.618729109515774	8.7333197116116e-5	3.6570776292373574e-4
SLAMF1	cbmi	3.3750706474728207	3.3750706474728207	1	558.0180027609422	6.578324229456255	0.010583171968054875	0.050648037275691185
SLAMF1	Age	6.520080927788848	6.520080927788848	1	560.3327730152381	12.708239567490239	3.9512970583940334e-4	0.0011030704288016676
SLAMF1	Gender	5.019105730115721	5.019105730115721	1	563.6266187826227	9.782700358982298	0.001852549223707461	0.007301223411082347
SLAMF1	Day:Allocation	5.426056291242351	2.7130281456211756	2	1038.3845272493886	5.28794228319343	0.005189099757916144	0.12409934850434218
TGF-alpha	Day	16.338790007356835	8.169395003678417	2	1042.050472788181	15.870365197955397	1.623584587904354e-7	2.2200034161141164e-7
TGF-alpha	Allocation	3.0300786768167547	3.0300786768167547	1	569.2946114900823	5.8864157208663155	0.015567716763673889	0.2086074046332301
TGF-alpha	DEXcorrected	5.3352966961340105	5.3352966961340105	1	567.022097589624	10.364672900375856	0.0013579516657180582	0.0036554764092914865
TGF-alpha	cbmi	0.022388672475294007	0.022388672475294007	1	561.6178946728927	0.04349360121775729	0.8348742260278752	0.9480775109130108
TGF-alpha	Age	0.04075775803317663	0.04075775803317663	1	563.9395293390734	0.07917850763063383	0.7785169898841665	0.8150099737849869
TGF-alpha	Gender	3.5194532311604734	3.5194532311604734	1	567.2431312267037	6.837104589812481	0.009165726599221723	0.023619372390302134
TGF-alpha	Day:Allocation	5.778635369499412	2.889317684749706	2	1041.9637445051158	5.6129648290041025	0.0037614764395518577	0.12409934850434218
MCP-4	Day	94.63382275397409	47.31691137698704	2	1029.0134468646545	168.27409396392363	5.91747763965453e-64	4.4052333539650394e-63
MCP-4	Allocation	0.02235991115136595	0.02235991115136595	1	576.9117829242573	0.07951900664293793	0.7780514265139231	0.898783544421256
MCP-4	DEXcorrected	2.9116864212892004	2.9116864212892004	1	575.1036047424507	10.354889619608521	0.001363983734810256	0.0036554764092914865
MCP-4	cbmi	0.001928601873907912	0.001928601873907912	1	571.9270681756799	0.00685872605596186	0.9340256891723816	0.977808143352337
MCP-4	Age	1.3018439121974215	1.3018439121974215	1	573.6888957217038	4.629773973666752	0.03183838863856641	0.05469671894317819
MCP-4	Gender	0.5786583354281865	0.5786583354281865	1	575.8207811503933	2.057894403399469	0.1519621372585936	0.22625473769612825
MCP-4	Day:Allocation	0.25199050730435724	0.12599525365217862	2	1028.9604229080435	0.448079482262799	0.638978500223208	0.8610813334248785
CCL11	Day	68.70559900753777	34.352799503768885	2	1033.5062926128307	86.0809938827421	2.640055289460849e-35	8.844185219693843e-35
CCL11	Allocation	0.05352576907089513	0.05352576907089513	1	571.6072040797659	0.13412448087252077	0.7143288973384359	0.8396497565206177
CCL11	DEXcorrected	0.4027096375459945	0.4027096375459945	1	569.473712891393	1.0091068660158202	0.3155435417014871	0.40867114241345714
CCL11	cbmi	1.6748934835726699	1.6748934835726699	1	565.1875086867626	4.196935847916728	0.04095841324940552	0.12447929253052867
CCL11	Age	0.3685207370554713	0.3685207370554713	1	567.3081627714635	0.923436569082392	0.3369836438143341	0.41050734791927973
CCL11	Gender	0.21452973855300042	0.21452973855300042	1	570.0605351062884	0.5375670506859583	0.46374416194902046	0.5451027868523575
CCL11	Day:Allocation	0.5501242128479812	0.2750621064239906	2	1033.4350976348192	0.689248615614573	0.5021836797754043	0.8165525506200544
TNFSF14	Day	53.85935929570009	26.929679647850044	2	1046.7935119222789	56.553314027867756	4.760593388223695e-24	1.0998612310723709e-23
TNFSF14	Allocation	0.25902882888063705	0.25902882888063705	1	577.6452904103049	0.5439700320804596	0.4610915425856692	0.7355507941247581
TNFSF14	DEXcorrected	0.77471864112896	0.77471864112896	1	575.3809481124637	1.6269375339007015	0.20264187819247195	0.2770817518141963
TNFSF14	cbmi	0.003319029455796191	0.003319029455796191	1	570.2887826204499	0.00697008347428932	0.9334935895079536	0.977808143352337
TNFSF14	Age	2.1215813832219093	2.1215813832219093	1	572.5807234007955	4.455398644543682	0.03522402489533265	0.05756121141432408
TNFSF14	Gender	0.4751283182094807	0.4751283182094807	1	575.7424121047246	0.9977868780692547	0.31826624003815546	0.4100738092799311
TNFSF14	Day:Allocation	2.8955880968505183	1.4477940484252592	2	1046.711692467245	3.0404205523034666	0.04823728586543456	0.3328881899713783
MMP-1	Day	39.961567394434724	19.980783697217362	2	1036.2931005238788	63.06615563348539	1.4241656452771135e-26	3.407824936913093e-26
MMP-1	Allocation	0.430548567870481	0.430548567870481	1	582.2660800190739	1.3589578567368952	0.2441954715233644	0.6911846671388573
MMP-1	DEXcorrected	0.15618799186301977	0.15618799186301977	1	580.3631022813466	0.4929824751712089	0.4828813857187221	0.5777330864848996
MMP-1	cbmi	0.715974592791354	0.715974592791354	1	576.9298297327304	2.259859562209726	0.1333132748966817	0.2977329806025892
MMP-1	Age	0.6739797421482764	0.6739797421482764	1	578.7912301186785	2.127309516796335	0.14523696124011437	0.21154079137147094
MMP-1	Gender	0.10133524815104707	0.10133524815104707	1	581.0744971368283	0.3198485418738515	0.5719169866391006	0.6494650526240635
MMP-1	Day:Allocation	0.6238275313654545	0.3119137656827273	2	1036.236331483307	0.9845060328395875	0.37397293224654626	0.6771942286626649
LIF-R	Day	109.01859239750279	54.50929619875139	2	1037.2966424869928	124.50810158651626	3.432541687686806e-49	1.7690791775001235e-48
LIF-R	Allocation	0.25194539568570695	0.25194539568570695	1	569.7989069746247	0.575484277138944	0.4484014719565361	0.7355507941247581
LIF-R	DEXcorrected	0.11263364361035758	0.11263364361035758	1	567.568186407453	0.25727356833895615	0.6121964846591198	0.6836194078693505
LIF-R	cbmi	1.6933337820845373	1.6933337820845373	1	562.6934394104661	3.867849876302215	0.04971055001166695	0.13272789440244565
LIF-R	Age	2.8402798647514835	2.8402798647514835	1	564.9404876716163	6.487661345785545	0.011126558098813471	0.021925864488838313
LIF-R	Gender	0.026001317278532422	0.026001317278532422	1	567.9923266775104	0.059391239272190637	0.8075487064888025	0.8588216402341233
LIF-R	Day:Allocation	0.31994529565977753	0.15997264782988876	2	1037.216770791884	0.3654035563850121	0.6940058508200513	0.8610813334248785
FGF-21	Day	11.580008756248374	5.790004378124187	2	1060.7816094497202	10.943046791586346	1.9763234517171308e-5	2.4521050234268105e-5
